Supplier_Name,Supplier_CIN,Supplier_GSTIN,Supplier_Address,Supplier_State,Buyer_Name,Buyer_CIN,Buyer_GSTIN,Buyer_Address,Buyer_State,Invoice_Number,Invoice_Date,HSN_Code,Item_Description,Quantity,Unit,Rate_per_Unit,Total_Amount_ex_GST,CGST,SGST_UTGST,IGST,Taxable_Value,Total_Invoice_Value_with_GST,Payment_Type,ITC_Claimed,Transaction_ID,Payment_Flow,Amount,Date,Fraud_Label,Suspicious_Pattern_Flags,supplier_cin,buyer_cin,amount_num,itc_num,cgst,sgst,igst,gst_total,is_suspicious_flag,source,target,Payment_Type_enc,HSN_Code_enc,taxable_value
Company_1503,CIN001503,GST001503,"214, Delhi",West Bengal,Company_19,CIN000019,GST000019,"605, Karnataka",Tamil Nadu,INV00002424,2023-11-14,1101,Raw Material,58,ltr,2411,1143555,102919,102919,0,1143555,1254484,Cheque,1,TXN00002424,CIN001503->CIN000019,1254484,2023-05-18,1,Fake Invoice,CIN001503,CIN000019,1254484,1,102919,102919,0,205838,True,895,1130,1,0,0
Company_1966,CIN001966,GST001966,"435, Delhi",Tamil Nadu,Company_651,CIN000651,GST000651,"156, Tamil Nadu",Uttar Pradesh,INV00002425,2023-05-12,8471,Laptop,151,pcs,8791,1789107,161019,161019,345627,1789107,1920155,Cheque,1,TXN00002425,CIN001966->CIN000651,1920155,2023-03-24,1,Fake Invoice,CIN001966,CIN000651,1920155,1,161019,161019,345627,667665,True,1309,22,1,1,0
Company_1212,CIN001212,GST001212,"510, Tamil Nadu",Gujarat,Company_362,CIN000362,GST000362,"891, Maharashtra",Maharashtra,INV00002426,2023-10-30,1101,Raw Material,14,kg,8670,82042,7383,7383,0,82042,88374,Cash,1,TXN00002426,CIN001212->CIN000362,88374,2023-04-23,0,,CIN001212,CIN000362,88374,1,7383,7383,0,14766,False,1401,95,0,0,0
Company_86,CIN000086,GST000086,"85, Uttar Pradesh",Gujarat,Company_1957,CIN001957,GST001957,"5, West Bengal",Gujarat,INV00002427,2023-01-24,9403,Furniture,6,kg,6304,70223,6320,6320,0,70223,79187,RTGS,1,TXN00002427,CIN000086->CIN001957,79187,2023-10-23,0,,CIN000086,CIN001957,79187,1,6320,6320,0,12640,False,1402,1419,3,4,0
Company_713,CIN000713,GST000713,"922, Maharashtra",Uttar Pradesh,Company_79,CIN000079,GST000079,"987, Gujarat",Tamil Nadu,INV00002428,2023-01-22,1101,Raw Material,147,box,1868,1766124,158951,158951,0,1766124,1951536,RTGS,1,TXN00002428,CIN000713->CIN000079,1951536,2023-11-24,1,Fake Invoice,CIN000713,CIN000079,1951536,1,158951,158951,0,317902,True,1403,1364,3,0,0
Company_235,CIN000235,GST000235,"472, Gujarat",Delhi,Company_1422,CIN001422,GST001422,"966, Tamil Nadu",Gujarat,INV00002429,2023-11-23,1101,Raw Material,115,pcs,3851,788139,70932,70932,0,788139,811586,Cheque,1,TXN00002429,CIN000235->CIN001422,811586,2023-05-29,1,High Amount,CIN000235,CIN001422,811586,1,70932,70932,0,141864,True,1404,1747,1,0,0
Company_1445,CIN001445,GST001445,"379, Tamil Nadu",Tamil Nadu,Company_1056,CIN001056,GST001056,"876, West Bengal",West Bengal,INV00002430,2023-05-03,8471,Laptop,10,kg,9302,78914,7102,7102,15114,78914,83971,Cheque,1,TXN00002430,CIN001445->CIN001056,83971,2023-05-20,0,,CIN001445,CIN001056,83971,1,7102,7102,15114,29318,False,477,439,1,1,0
Company_1770,CIN001770,GST001770,"876, Gujarat",Tamil Nadu,Company_1605,CIN001605,GST001605,"695, Maharashtra",Uttar Pradesh,INV00002431,2023-07-07,8517,Mobile,106,pcs,6022,1316339,118470,118470,254334,1316339,1412972,Cash,1,TXN00002431,CIN001770->CIN001605,1412972,2023-07-05,1,Dummy Buyer,CIN001770,CIN001605,1412972,1,118470,118470,254334,491274,True,1405,1251,0,2,0
Company_1706,CIN001706,GST001706,"253, West Bengal",West Bengal,Company_1230,CIN001230,GST001230,"720, West Bengal",West Bengal,INV00002432,2023-06-14,8523,Software License,13,pcs,5182,29562,2660,2660,0,29562,31059,NEFT,0,TXN00002432,CIN001706->CIN001230,31059,2023-03-19,0,,CIN001706,CIN001230,31059,0,2660,2660,0,5320,False,1098,1457,2,3,0
Company_1175,CIN001175,GST001175,"200, Maharashtra",Maharashtra,Company_1912,CIN001912,GST001912,"464, West Bengal",Karnataka,INV00002433,2023-09-14,1101,Raw Material,13,pcs,1014,35549,3199,3199,0,35549,36841,NEFT,1,TXN00002433,CIN001175->CIN001912,36841,2023-09-04,0,,CIN001175,CIN001912,36841,1,3199,3199,0,6398,False,1229,192,2,0,0
Company_1380,CIN001380,GST001380,"96, Karnataka",Tamil Nadu,Company_1879,CIN001879,GST001879,"819, Uttar Pradesh",Tamil Nadu,INV00002434,2023-03-02,9403,Furniture,186,pcs,6876,1310923,117983,117983,0,1310923,1368384,RTGS,1,TXN00002434,CIN001380->CIN001879,1368384,2023-06-17,1,Fake Invoice,CIN001380,CIN001879,1368384,1,117983,117983,0,235966,True,1406,383,3,4,0
Company_1231,CIN001231,GST001231,"637, Delhi",West Bengal,Company_887,CIN000887,GST000887,"214, Uttar Pradesh",West Bengal,INV00002435,2023-11-25,9403,Furniture,3,kg,3458,38843,3495,3495,0,38843,43819,NEFT,1,TXN00002435,CIN001231->CIN000887,43819,2023-01-16,0,,CIN001231,CIN000887,43819,1,3495,3495,0,6990,False,809,511,2,4,0
Company_899,CIN000899,GST000899,"54, Delhi",Maharashtra,Company_160,CIN000160,GST000160,"4, Karnataka",West Bengal,INV00002436,2023-04-01,1101,Raw Material,9,pcs,5876,27859,2507,2507,0,27859,30611,NEFT,1,TXN00002436,CIN000899->CIN000160,30611,2023-09-26,0,,CIN000899,CIN000160,30611,1,2507,2507,0,5014,False,1407,145,2,0,0
Company_1099,CIN001099,GST001099,"557, Tamil Nadu",Tamil Nadu,Company_628,CIN000628,GST000628,"347, Uttar Pradesh",Karnataka,INV00002437,2023-09-20,8471,Laptop,6,box,228,21131,1901,1901,0,21131,24187,Cheque,1,TXN00002437,CIN001099->CIN000628,24187,2023-04-11,0,,CIN001099,CIN000628,24187,1,1901,1901,0,3802,False,1408,1057,1,1,0
Company_1360,CIN001360,GST001360,"781, Karnataka",West Bengal,Company_355,CIN000355,GST000355,"434, Gujarat",Tamil Nadu,INV00002438,2023-07-31,1101,Raw Material,5,box,4968,68485,6163,6163,12883,68485,71576,NEFT,0,TXN00002438,CIN001360->CIN000355,71576,2023-10-28,0,,CIN001360,CIN000355,71576,0,6163,6163,12883,25209,False,1237,278,2,0,0
Company_1612,CIN001612,GST001612,"702, Tamil Nadu",West Bengal,Company_141,CIN000141,GST000141,"491, Gujarat",West Bengal,INV00002439,2023-06-12,8471,Laptop,8,pcs,7875,30951,2785,2785,5890,30951,32726,RTGS,0,TXN00002439,CIN001612->CIN000141,32726,2023-08-19,0,,CIN001612,CIN000141,32726,0,2785,2785,5890,11460,False,116,1562,3,1,0
Company_1175,CIN001175,GST001175,"200, Maharashtra",Maharashtra,Company_1544,CIN001544,GST001544,"20, West Bengal",Karnataka,INV00002440,2023-04-12,8471,Laptop,178,box,663,1082672,97440,97440,0,1082672,1151081,Cash,1,TXN00002440,CIN001175->CIN001544,1151081,2023-09-13,1,Dummy Buyer,CIN001175,CIN001544,1151081,1,97440,97440,0,194880,True,1229,1446,0,1,0
Company_1529,CIN001529,GST001529,"43, Tamil Nadu",West Bengal,Company_19,CIN000019,GST000019,"605, Karnataka",Tamil Nadu,INV00002441,2023-08-05,8523,Software License,6,ltr,5553,82392,7415,7415,0,82392,86474,Cheque,1,TXN00002441,CIN001529->CIN000019,86474,2023-05-27,0,,CIN001529,CIN000019,86474,1,7415,7415,0,14830,False,1409,1130,1,3,0
Company_1162,CIN001162,GST001162,"732, Uttar Pradesh",Karnataka,Company_1254,CIN001254,GST001254,"809, Tamil Nadu",Uttar Pradesh,INV00002442,2023-01-30,9403,Furniture,11,pcs,9482,73429,6608,6608,13711,73429,76175,UPI,1,TXN00002442,CIN001162->CIN001254,76175,2023-06-29,0,,CIN001162,CIN001254,76175,1,6608,6608,13711,26927,False,255,1539,4,4,0
Company_1529,CIN001529,GST001529,"43, Tamil Nadu",West Bengal,Company_485,CIN000485,GST000485,"35, Gujarat",Maharashtra,INV00002443,2023-05-17,8471,Laptop,5,box,9056,1581,142,142,0,1581,1683,Cheque,1,TXN00002443,CIN001529->CIN000485,1683,2023-05-21,0,,CIN001529,CIN000485,1683,1,142,142,0,284,False,1409,1941,1,1,0
Company_1933,CIN001933,GST001933,"806, West Bengal",Tamil Nadu,Company_1446,CIN001446,GST001446,"951, West Bengal",Maharashtra,INV00002444,2023-07-03,8523,Software License,7,ltr,4822,71588,6442,6442,13999,71588,77777,UPI,0,TXN00002444,CIN001933->CIN001446,77777,2023-05-07,0,,CIN001933,CIN001446,77777,0,6442,6442,13999,26883,False,1410,132,4,3,0
Company_1884,CIN001884,GST001884,"136, Gujarat",Uttar Pradesh,Company_946,CIN000946,GST000946,"562, Uttar Pradesh",Tamil Nadu,INV00002445,2023-06-25,8517,Mobile,6,kg,7994,36561,3290,3290,0,36561,37591,Cheque,1,TXN00002445,CIN001884->CIN000946,37591,2023-04-06,0,,CIN001884,CIN000946,37591,1,3290,3290,0,6580,False,994,583,1,2,0
Company_1427,CIN001427,GST001427,"857, Delhi",Uttar Pradesh,Company_1225,CIN001225,GST001225,"824, Uttar Pradesh",Karnataka,INV00002446,2023-09-23,9403,Furniture,7,box,4699,32593,2933,2933,0,32593,35793,Cash,1,TXN00002446,CIN001427->CIN001225,35793,2023-10-22,0,,CIN001427,CIN001225,35793,1,2933,2933,0,5866,False,1411,1034,0,4,0
Company_398,CIN000398,GST000398,"793, Maharashtra",Uttar Pradesh,Company_637,CIN000637,GST000637,"478, Maharashtra",West Bengal,INV00002447,2023-06-27,8471,Laptop,13,kg,1493,16659,1499,1499,0,16659,17723,NEFT,1,TXN00002447,CIN000398->CIN000637,17723,2023-11-19,0,,CIN000398,CIN000637,17723,1,1499,1499,0,2998,False,1056,1806,2,1,0
Company_907,CIN000907,GST000907,"252, Tamil Nadu",Gujarat,Company_1681,CIN001681,GST001681,"925, Gujarat",Gujarat,INV00002448,2023-06-12,8517,Mobile,175,pcs,8789,930066,83705,83705,0,930066,1075699,Cash,1,TXN00002448,CIN000907->CIN001681,1075699,2023-08-09,1,Fake Invoice,CIN000907,CIN001681,1075699,1,83705,83705,0,167410,True,1412,1347,0,2,0
Company_131,CIN000131,GST000131,"5, Gujarat",Delhi,Company_1120,CIN001120,GST001120,"295, West Bengal",Gujarat,INV00002449,2023-06-17,8523,Software License,11,kg,242,48056,4325,4325,9217,48056,51210,Cheque,0,TXN00002449,CIN000131->CIN001120,51210,2023-11-08,0,,CIN000131,CIN001120,51210,0,4325,4325,9217,17867,False,1413,811,1,3,0
Company_1608,CIN001608,GST001608,"900, Delhi",Gujarat,Company_254,CIN000254,GST000254,"422, Tamil Nadu",Maharashtra,INV00002450,2023-06-16,8471,Laptop,11,ltr,3143,82448,7420,7420,16166,82448,89814,UPI,1,TXN00002450,CIN001608->CIN000254,89814,2023-02-19,0,,CIN001608,CIN000254,89814,1,7420,7420,16166,31006,False,562,1669,4,1,0
Company_887,CIN000887,GST000887,"214, Uttar Pradesh",West Bengal,Company_31,CIN000031,GST000031,"824, Gujarat",West Bengal,INV00002451,2023-03-03,8471,Laptop,112,kg,1891,1635459,147191,147191,0,1635459,1824456,UPI,1,TXN00002451,CIN000887->CIN000031,1824456,2023-07-07,1,Fake Invoice,CIN000887,CIN000031,1824456,1,147191,147191,0,294382,True,511,1555,4,1,0
Company_227,CIN000227,GST000227,"809, Uttar Pradesh",Uttar Pradesh,Company_505,CIN000505,GST000505,"625, Maharashtra",Tamil Nadu,INV00002452,2023-09-03,8471,Laptop,5,ltr,2244,4919,442,442,0,4919,5213,UPI,1,TXN00002452,CIN000227->CIN000505,5213,2023-05-03,0,,CIN000227,CIN000505,5213,1,442,442,0,884,False,1414,793,4,1,0
Company_923,CIN000923,GST000923,"97, Maharashtra",Karnataka,Company_606,CIN000606,GST000606,"446, Maharashtra",Tamil Nadu,INV00002453,2023-02-04,8471,Laptop,95,ltr,2050,623702,56133,56133,0,623702,713793,Cheque,1,TXN00002453,CIN000923->CIN000606,713793,2023-01-12,1,Fake Invoice,CIN000923,CIN000606,713793,1,56133,56133,0,112266,True,1319,136,1,1,0
Company_842,CIN000842,GST000842,"164, Maharashtra",West Bengal,Company_1418,CIN001418,GST001418,"335, Uttar Pradesh",Gujarat,INV00002454,2023-01-22,8517,Mobile,10,kg,8521,44108,3969,3969,0,44108,47995,Cash,1,TXN00002454,CIN000842->CIN001418,47995,2023-03-13,0,,CIN000842,CIN001418,47995,1,3969,3969,0,7938,False,930,469,0,2,0
Company_1480,CIN001480,GST001480,"180, Tamil Nadu",Karnataka,Company_822,CIN000822,GST000822,"699, Maharashtra",Gujarat,INV00002455,2023-09-01,1101,Raw Material,10,pcs,890,52030,4682,4682,0,52030,54817,UPI,1,TXN00002455,CIN001480->CIN000822,54817,2023-08-07,0,,CIN001480,CIN000822,54817,1,4682,4682,0,9364,False,476,1359,4,0,0
Company_480,CIN000480,GST000480,"194, Gujarat",Delhi,Company_876,CIN000876,GST000876,"667, Delhi",Uttar Pradesh,INV00002456,2023-06-22,8471,Laptop,179,kg,9575,1687558,151880,151880,0,1687558,1726850,NEFT,1,TXN00002456,CIN000480->CIN000876,1726850,2023-01-04,1,Dummy Buyer,CIN000480,CIN000876,1726850,1,151880,151880,0,303760,True,1031,1715,2,1,0
Company_1562,CIN001562,GST001562,"757, Karnataka",Tamil Nadu,Company_179,CIN000179,GST000179,"506, West Bengal",Uttar Pradesh,INV00002457,2023-07-17,8517,Mobile,11,pcs,7030,89682,8071,8071,0,89682,91831,RTGS,1,TXN00002457,CIN001562->CIN000179,91831,2023-07-03,0,,CIN001562,CIN000179,91831,1,8071,8071,0,16142,False,260,227,3,2,0
Company_136,CIN000136,GST000136,"975, Tamil Nadu",West Bengal,Company_1095,CIN001095,GST001095,"535, Delhi",Uttar Pradesh,INV00002458,2023-10-13,8471,Laptop,12,pcs,3322,81497,7334,7334,0,81497,86450,Cheque,0,TXN00002458,CIN000136->CIN001095,86450,2023-08-05,0,,CIN000136,CIN001095,86450,0,7334,7334,0,14668,False,724,1856,1,1,0
Company_370,CIN000370,GST000370,"633, Maharashtra",West Bengal,Company_634,CIN000634,GST000634,"297, Gujarat",Gujarat,INV00002459,2023-06-07,8523,Software License,14,box,3360,60959,5486,5486,12643,60959,70240,Cash,0,TXN00002459,CIN000370->CIN000634,70240,2023-03-03,0,,CIN000370,CIN000634,70240,0,5486,5486,12643,23615,False,860,1263,0,3,0
Company_87,CIN000087,GST000087,"772, Tamil Nadu",Maharashtra,Company_1179,CIN001179,GST001179,"593, Tamil Nadu",Karnataka,INV00002460,2023-11-15,9403,Furniture,4,box,1158,638687,57481,57481,0,638687,665059,RTGS,1,TXN00002460,CIN000087->CIN001179,665059,2023-04-11,1,High Amount,CIN000087,CIN001179,665059,1,57481,57481,0,114962,True,41,281,3,4,0
Company_1242,CIN001242,GST001242,"778, West Bengal",Karnataka,Company_957,CIN000957,GST000957,"910, Tamil Nadu",Gujarat,INV00002461,2023-01-06,8517,Mobile,8,kg,7644,4797,431,431,908,4797,5048,Cheque,1,TXN00002461,CIN001242->CIN000957,5048,2023-09-22,0,,CIN001242,CIN000957,5048,1,431,431,908,1770,False,1415,1075,1,2,0
Company_1780,CIN001780,GST001780,"211, Uttar Pradesh",Karnataka,Company_1037,CIN001037,GST001037,"765, Delhi",Tamil Nadu,INV00002462,2023-03-23,1101,Raw Material,160,box,8196,439060,39515,39515,91627,439060,509044,RTGS,1,TXN00002462,CIN001780->CIN001037,509044,2023-03-22,1,Fake Invoice,CIN001780,CIN001037,509044,1,39515,39515,91627,170657,True,1416,1979,3,0,0
Company_1374,CIN001374,GST001374,"799, Maharashtra",West Bengal,Company_1839,CIN001839,GST001839,"642, West Bengal",Uttar Pradesh,INV00002463,2023-08-09,8517,Mobile,6,ltr,5346,90402,8136,8136,16713,90402,92851,RTGS,1,TXN00002463,CIN001374->CIN001839,92851,2023-08-11,0,,CIN001374,CIN001839,92851,1,8136,8136,16713,32985,False,1417,1537,3,2,0
Company_891,CIN000891,GST000891,"625, Delhi",Delhi,Company_347,CIN000347,GST000347,"780, West Bengal",Maharashtra,INV00002464,2023-04-19,8517,Mobile,114,ltr,9920,881280,79315,79315,0,881280,916561,RTGS,1,TXN00002464,CIN000891->CIN000347,916561,2023-10-06,1,Round Tripping,CIN000891,CIN000347,916561,1,79315,79315,0,158630,True,444,174,3,2,0
Company_538,CIN000538,GST000538,"131, West Bengal",Delhi,Company_1762,CIN001762,GST001762,"42, Maharashtra",Tamil Nadu,INV00002465,2023-01-17,8471,Laptop,8,ltr,8453,15655,1408,1408,0,15655,17297,RTGS,1,TXN00002465,CIN000538->CIN001762,17297,2023-10-14,0,,CIN000538,CIN001762,17297,1,1408,1408,0,2816,False,701,186,3,1,0
Company_115,CIN000115,GST000115,"690, Delhi",Maharashtra,Company_1812,CIN001812,GST001812,"717, Gujarat",Karnataka,INV00002466,2023-11-14,1101,Raw Material,3,box,8332,56653,5098,5098,0,56653,61907,UPI,1,TXN00002466,CIN000115->CIN001812,61907,2023-01-10,0,,CIN000115,CIN001812,61907,1,5098,5098,0,10196,False,212,769,4,0,0
Company_395,CIN000395,GST000395,"39, Delhi",Uttar Pradesh,Company_79,CIN000079,GST000079,"987, Gujarat",Tamil Nadu,INV00002467,2023-11-05,8471,Laptop,2,pcs,2787,1006083,90547,90547,0,1006083,1141479,NEFT,1,TXN00002467,CIN000395->CIN000079,1141479,2023-11-05,1,Fake Invoice,CIN000395,CIN000079,1141479,1,90547,90547,0,181094,True,1418,1364,2,1,0
Company_1957,CIN001957,GST001957,"5, West Bengal",Gujarat,Company_722,CIN000722,GST000722,"490, Gujarat",West Bengal,INV00002468,2023-03-04,8523,Software License,13,ltr,9013,67702,6093,6093,0,67702,74429,NEFT,1,TXN00002468,CIN001957->CIN000722,74429,2023-10-31,0,,CIN001957,CIN000722,74429,1,6093,6093,0,12186,False,1419,1734,2,3,0
Company_1591,CIN001591,GST001591,"829, Maharashtra",Gujarat,Company_1500,CIN001500,GST001500,"661, Maharashtra",Uttar Pradesh,INV00002469,2023-07-11,1101,Raw Material,4,ltr,4494,51001,4590,4590,0,51001,57712,UPI,0,TXN00002469,CIN001591->CIN001500,57712,2023-10-10,0,,CIN001591,CIN001500,57712,0,4590,4590,0,9180,False,79,1502,4,0,0
Company_350,CIN000350,GST000350,"957, Gujarat",Maharashtra,Company_1376,CIN001376,GST001376,"680, Uttar Pradesh",Gujarat,INV00002470,2023-01-16,8517,Mobile,14,kg,612,52514,4726,4726,0,52514,60433,NEFT,1,TXN00002470,CIN000350->CIN001376,60433,2023-03-05,0,,CIN000350,CIN001376,60433,1,4726,4726,0,9452,False,1294,1840,2,2,0
Company_994,CIN000994,GST000994,"842, Gujarat",West Bengal,Company_1617,CIN001617,GST001617,"503, Uttar Pradesh",Maharashtra,INV00002471,2023-03-22,1101,Raw Material,1,pcs,2670,47596,4283,4283,0,47596,53545,Cash,1,TXN00002471,CIN000994->CIN001617,53545,2023-04-09,0,,CIN000994,CIN001617,53545,1,4283,4283,0,8566,False,153,479,0,0,0
Company_1041,CIN001041,GST001041,"249, Karnataka",Maharashtra,Company_1686,CIN001686,GST001686,"197, Gujarat",Delhi,INV00002472,2023-09-29,1101,Raw Material,2,kg,4919,18868,1698,1698,3915,18868,21750,Cash,1,TXN00002472,CIN001041->CIN001686,21750,2023-04-24,0,,CIN001041,CIN001686,21750,1,1698,1698,3915,7311,False,491,1277,0,0,0
Company_333,CIN000333,GST000333,"998, Uttar Pradesh",Delhi,Company_1657,CIN001657,GST001657,"237, West Bengal",Delhi,INV00002473,2023-09-25,9403,Furniture,9,kg,6423,86571,7791,7791,0,86571,98951,UPI,1,TXN00002473,CIN000333->CIN001657,98951,2023-09-16,0,,CIN000333,CIN001657,98951,1,7791,7791,0,15582,False,910,1022,4,4,0
Company_1081,CIN001081,GST001081,"359, West Bengal",Karnataka,Company_606,CIN000606,GST000606,"446, Maharashtra",Tamil Nadu,INV00002474,2023-01-15,8471,Laptop,10,kg,1207,24484,2203,2203,0,24484,28577,NEFT,1,TXN00002474,CIN001081->CIN000606,28577,2023-08-11,0,,CIN001081,CIN000606,28577,1,2203,2203,0,4406,False,1420,136,2,1,0
Company_403,CIN000403,GST000403,"642, Maharashtra",Uttar Pradesh,Company_1647,CIN001647,GST001647,"976, Delhi",Tamil Nadu,INV00002475,2023-06-24,8517,Mobile,64,kg,3622,1762527,158627,158627,0,1762527,1927285,Cash,1,TXN00002475,CIN000403->CIN001647,1927285,2023-07-01,1,High Amount,CIN000403,CIN001647,1927285,1,158627,158627,0,317254,True,1421,1645,0,2,0
Company_1198,CIN001198,GST001198,"376, Karnataka",Uttar Pradesh,Company_1590,CIN001590,GST001590,"11, Maharashtra",Gujarat,INV00002476,2023-02-15,8471,Laptop,74,box,7709,1261418,113527,113527,258633,1261418,1436853,UPI,1,TXN00002476,CIN001198->CIN001590,1436853,2023-11-22,1,Round Tripping,CIN001198,CIN001590,1436853,1,113527,113527,258633,485687,True,348,1563,4,1,0
Company_1357,CIN001357,GST001357,"935, Delhi",Gujarat,Company_1884,CIN001884,GST001884,"136, Gujarat",Uttar Pradesh,INV00002477,2023-09-05,8523,Software License,6,kg,7442,16652,1498,1498,3512,16652,19512,NEFT,1,TXN00002477,CIN001357->CIN001884,19512,2023-10-11,0,,CIN001357,CIN001884,19512,1,1498,1498,3512,6508,False,1422,994,2,3,0
Company_1034,CIN001034,GST001034,"579, Tamil Nadu",Maharashtra,Company_1718,CIN001718,GST001718,"242, Gujarat",Karnataka,INV00002478,2023-03-14,8517,Mobile,8,ltr,7302,12592,1133,1133,0,12592,13572,RTGS,1,TXN00002478,CIN001034->CIN001718,13572,2023-04-05,0,,CIN001034,CIN001718,13572,1,1133,1133,0,2266,False,1423,1513,3,2,0
Company_1227,CIN001227,GST001227,"639, Delhi",Karnataka,Company_994,CIN000994,GST000994,"842, Gujarat",West Bengal,INV00002479,2023-02-28,1101,Raw Material,7,pcs,3034,58790,5291,5291,10804,58790,60024,UPI,0,TXN00002479,CIN001227->CIN000994,60024,2023-08-30,0,,CIN001227,CIN000994,60024,0,5291,5291,10804,21386,False,1292,153,4,0,0
Company_1281,CIN001281,GST001281,"574, Tamil Nadu",Delhi,Company_1979,CIN001979,GST001979,"665, Maharashtra",Karnataka,INV00002480,2023-02-18,1101,Raw Material,7,box,7731,19476,1752,1752,0,19476,20104,Cash,1,TXN00002480,CIN001281->CIN001979,20104,2023-04-16,0,,CIN001281,CIN001979,20104,1,1752,1752,0,3504,False,695,658,0,0,0
Company_875,CIN000875,GST000875,"351, Gujarat",Tamil Nadu,Company_1256,CIN001256,GST001256,"546, Tamil Nadu",Gujarat,INV00002481,2023-04-03,9403,Furniture,4,kg,2809,28642,2577,2577,5787,28642,32153,Cheque,1,TXN00002481,CIN000875->CIN001256,32153,2023-07-11,0,,CIN000875,CIN001256,32153,1,2577,2577,5787,10941,False,961,472,1,4,0
Company_1046,CIN001046,GST001046,"579, West Bengal",Uttar Pradesh,Company_1127,CIN001127,GST001127,"935, Maharashtra",Maharashtra,INV00002482,2023-03-31,8523,Software License,21,pcs,7939,994927,89543,89543,185171,994927,1028732,Cheque,1,TXN00002482,CIN001046->CIN001127,1028732,2023-10-03,1,High Amount,CIN001046,CIN001127,1028732,1,89543,89543,185171,364257,True,506,1818,1,3,0
Company_292,CIN000292,GST000292,"845, Karnataka",Uttar Pradesh,Company_1701,CIN001701,GST001701,"700, Delhi",Gujarat,INV00002483,2023-02-06,1101,Raw Material,5,ltr,8482,76923,6923,6923,0,76923,83261,NEFT,1,TXN00002483,CIN000292->CIN001701,83261,2023-09-04,0,,CIN000292,CIN001701,83261,1,6923,6923,0,13846,False,288,682,2,0,0
Company_1848,CIN001848,GST001848,"405, Tamil Nadu",Maharashtra,Company_1791,CIN001791,GST001791,"457, Gujarat",Gujarat,INV00002484,2023-09-10,8471,Laptop,13,ltr,3381,32089,2888,2888,0,32089,33089,NEFT,0,TXN00002484,CIN001848->CIN001791,33089,2023-09-28,0,,CIN001848,CIN001791,33089,0,2888,2888,0,5776,False,165,1250,2,1,0
Company_1788,CIN001788,GST001788,"693, Gujarat",Tamil Nadu,Company_248,CIN000248,GST000248,"453, Uttar Pradesh",Tamil Nadu,INV00002485,2023-05-07,8523,Software License,8,box,6009,94634,8517,8517,17625,94634,97921,Cash,0,TXN00002485,CIN001788->CIN000248,97921,2023-11-22,0,,CIN001788,CIN000248,97921,0,8517,8517,17625,34659,False,15,430,0,3,0
Company_1351,CIN001351,GST001351,"730, Karnataka",Tamil Nadu,Company_1204,CIN001204,GST001204,"645, Tamil Nadu",West Bengal,INV00002486,2023-06-08,8471,Laptop,2,pcs,5727,18038,1623,1623,0,18038,20060,Cheque,1,TXN00002486,CIN001351->CIN001204,20060,2023-09-11,0,,CIN001351,CIN001204,20060,1,1623,1623,0,3246,False,1085,738,1,1,0
Company_189,CIN000189,GST000189,"735, Uttar Pradesh",Maharashtra,Company_104,CIN000104,GST000104,"150, Delhi",West Bengal,INV00002487,2023-04-20,8471,Laptop,27,kg,8242,576397,51875,51875,0,576397,593029,NEFT,1,TXN00002487,CIN000189->CIN000104,593029,2023-03-31,1,Fake Invoice,CIN000189,CIN000104,593029,1,51875,51875,0,103750,True,1424,53,2,1,0
Company_628,CIN000628,GST000628,"347, Uttar Pradesh",Karnataka,Company_1717,CIN001717,GST001717,"930, Delhi",Karnataka,INV00002488,2023-02-26,9403,Furniture,13,ltr,7096,10965,986,986,0,10965,12097,RTGS,1,TXN00002488,CIN000628->CIN001717,12097,2023-09-20,0,,CIN000628,CIN001717,12097,1,986,986,0,1972,False,1057,473,3,4,0
