company_cin,company_gid,num_invoices_sent,total_sent_amount,avg_sent_amount,total_itc_sent,num_suspicious_sent,num_fraud_invoices_sent,unique_buyers,num_invoices_received,total_received_amount,avg_received_amount,total_itc_received,num_suspicious_received,num_fraud_invoices_received,unique_suppliers,total_invoices,total_amount_all,avg_invoice_amount_all,total_itc_all,num_fraud_invoices,num_suspicious_flags,unique_partners,itc_ratio,company_name,state,address,pagerank,clustering_coeff,in_degree,out_degree,label
CIN001743,534,7.0,1712117.0,244588.14285714287,6.0,1.0,1.0,7.0,3.0,146892.0,48964.0,2.0,0.0,0.0,3.0,10.0,1859009.0,146776.07142857142,8.0,1.0,1.0,10.0,4.303368084823689e-06,Company_1743,Uttar Pradesh,"963, Gujarat",0.0005111729118311708,0.0,3,7,1
CIN000385,535,6.0,961498.0,160249.66666666666,6.0,1.0,1.0,6.0,3.0,1543513.0,514504.3333333333,2.0,1.0,1.0,3.0,9.0,2505011.0,337377.0,8.0,2.0,2.0,9.0,3.193598750664169e-06,Company_385,Uttar Pradesh,"80, Tamil Nadu",0.00024427730106161443,0.0,3,6,1
CIN000216,536,10.0,1940258.0,194025.8,8.0,1.0,1.0,10.0,2.0,68722.0,34361.0,2.0,0.0,0.0,2.0,12.0,2008980.0,114193.4,10.0,1.0,1.0,12.0,4.97765034992882e-06,Company_216,Tamil Nadu,"852, Delhi",0.00036039447147283657,0.0,2,10,1
CIN000438,537,5.0,4291189.0,858237.8,5.0,3.0,3.0,5.0,7.0,352894.0,50413.42857142857,6.0,0.0,0.0,7.0,12.0,4644083.0,454325.6142857143,11.0,3.0,3.0,12.0,2.368605384529088e-06,Company_438,Maharashtra,"71, Delhi",0.0004938724337683404,0.015151515151515152,7,5,1
CIN001924,538,2.0,74401.0,37200.5,1.0,0.0,0.0,2.0,3.0,722445.0,240815.0,3.0,1.0,1.0,3.0,5.0,796846.0,139007.75,4.0,1.0,1.0,5.0,5.019790524141428e-06,Company_1924,Maharashtra,"634, Tamil Nadu",0.0002791464304712027,0.0,3,2,1
CIN001131,539,7.0,1315475.0,187925.0,7.0,1.0,1.0,7.0,3.0,190985.0,63661.666666666664,3.0,0.0,0.0,3.0,10.0,1506460.0,125793.33333333333,10.0,1.0,1.0,10.0,6.6380786745084505e-06,Company_1131,Tamil Nadu,"24, West Bengal",0.00037396439102849936,0.0,3,7,1
CIN000929,540,4.0,1912429.0,478107.25,3.0,2.0,2.0,4.0,5.0,3000909.0,600181.8,5.0,2.0,2.0,5.0,9.0,4913338.0,539144.525,8.0,4.0,4.0,9.0,1.6282209772663716e-06,Company_929,Karnataka,"481, Delhi",0.00042243328835206255,0.0,5,4,1
CIN000354,541,6.0,3593282.0,598880.3333333334,5.0,2.0,2.0,6.0,3.0,143178.0,47726.0,3.0,0.0,0.0,3.0,9.0,3736460.0,323303.1666666667,8.0,2.0,2.0,9.0,2.1410640017556723e-06,Company_354,West Bengal,"95, West Bengal",0.00025566183687252805,0.0,3,6,1
CIN000038,542,5.0,1484400.0,296880.0,3.0,1.0,1.0,5.0,5.0,1976554.0,395310.8,5.0,1.0,1.0,5.0,10.0,3460954.0,346095.4,8.0,2.0,2.0,10.0,2.31150139528003e-06,Company_38,Delhi,"565, Gujarat",0.00041054368205546764,0.0,5,5,1
CIN001794,543,4.0,1915309.0,478827.25,3.0,1.0,1.0,4.0,7.0,3048583.0,435511.85714285716,6.0,3.0,3.0,7.0,11.0,4963892.0,457169.5535714286,9.0,4.0,4.0,11.0,1.8130934355541983e-06,Company_1794,Maharashtra,"148, West Bengal",0.0005873229777546153,0.0,7,4,1
CIN000184,544,4.0,977545.0,244386.25,3.0,1.0,1.0,4.0,10.0,2179709.0,217970.9,8.0,1.0,1.0,10.0,14.0,3157254.0,231178.575,11.0,2.0,2.0,14.0,3.484040245099064e-06,Company_184,Karnataka,"552, Delhi",0.0008976064904628442,0.01098901098901099,10,4,1
CIN001113,545,4.0,1964925.0,491231.25,3.0,1.0,1.0,4.0,6.0,351885.0,58647.5,3.0,0.0,0.0,6.0,10.0,2316810.0,274939.375,6.0,1.0,1.0,10.0,2.5897678273142815e-06,Company_1113,Delhi,"742, West Bengal",0.0006115223365039565,0.0,6,4,1
CIN001825,546,7.0,234877.0,33553.857142857145,6.0,0.0,0.0,7.0,4.0,1354271.0,338567.75,1.0,1.0,1.0,4.0,11.0,1589148.0,186060.80357142858,7.0,1.0,1.0,11.0,4.404876071958055e-06,Company_1825,West Bengal,"818, Delhi",0.00032592073362748943,0.0,4,7,1
CIN001044,547,3.0,154039.0,51346.333333333336,2.0,0.0,0.0,3.0,4.0,1395261.0,348815.25,2.0,1.0,1.0,4.0,7.0,1549300.0,200080.79166666666,4.0,1.0,1.0,7.0,2.581811140515071e-06,Company_1044,Uttar Pradesh,"544, Gujarat",0.0003119905392016583,0.0,4,3,1
CIN000589,548,3.0,2996633.0,998877.6666666666,3.0,2.0,2.0,3.0,7.0,1141301.0,163043.0,5.0,1.0,1.0,7.0,10.0,4137934.0,580960.3333333333,8.0,3.0,3.0,10.0,1.9333319477787707e-06,Company_589,Gujarat,"599, Delhi",0.0004474816591676857,0.0,7,3,1
CIN000976,549,6.0,966750.0,161125.0,4.0,1.0,1.0,6.0,7.0,4557722.0,651103.1428571428,6.0,4.0,4.0,7.0,13.0,5524472.0,406114.0714285714,10.0,5.0,5.0,13.0,1.8101277370941513e-06,Company_976,Tamil Nadu,"703, Karnataka",0.0009865070197350371,0.0,7,6,1
CIN000512,550,8.0,1176016.0,147002.0,7.0,1.0,1.0,8.0,10.0,2075936.0,207593.6,7.0,1.0,1.0,10.0,18.0,3251952.0,177297.8,14.0,2.0,2.0,18.0,4.3051065944392786e-06,Company_512,West Bengal,"899, Uttar Pradesh",0.0008327491958036188,0.0,10,8,1
CIN000037,551,3.0,1744967.0,581655.6666666666,3.0,1.0,1.0,3.0,9.0,3386876.0,376319.55555555556,8.0,2.0,2.0,9.0,12.0,5131843.0,478987.6111111111,11.0,3.0,3.0,12.0,2.1434794478319e-06,Company_37,Delhi,"391, Karnataka",0.0007189414999593209,0.0,9,3,1
CIN000340,552,7.0,2117829.0,302547.0,5.0,1.0,1.0,7.0,5.0,270419.0,54083.8,5.0,0.0,0.0,5.0,12.0,2388248.0,178315.4,10.0,1.0,1.0,12.0,4.187169841657985e-06,Company_340,Tamil Nadu,"54, West Bengal",0.00043538152051270356,0.0,5,7,1
CIN001052,553,7.0,1157201.0,165314.42857142858,6.0,1.0,1.0,7.0,5.0,288408.0,57681.6,2.0,0.0,0.0,5.0,12.0,1445609.0,111498.0142857143,8.0,1.0,1.0,12.0,5.5339998574995035e-06,Company_1052,Maharashtra,"758, Tamil Nadu",0.00036528803773574505,0.0,5,7,1
CIN001721,554,9.0,5015075.0,557230.5555555555,8.0,3.0,3.0,9.0,6.0,192164.0,32027.333333333332,3.0,0.0,0.0,6.0,15.0,5207239.0,294628.94444444444,11.0,3.0,3.0,15.0,2.1124438498021694e-06,Company_1721,Karnataka,"516, West Bengal",0.00042137316435702306,0.0,6,9,1
CIN001635,555,5.0,2431619.0,486323.8,3.0,2.0,2.0,5.0,4.0,237544.0,59386.0,2.0,0.0,0.0,4.0,9.0,2669163.0,272854.9,5.0,2.0,2.0,9.0,1.8732464072070532e-06,Company_1635,Gujarat,"651, Gujarat",0.0004548984579484381,0.0,4,5,1
CIN000421,556,8.0,2238402.0,279800.25,7.0,1.0,1.0,8.0,5.0,1759312.0,351862.4,4.0,1.0,1.0,5.0,13.0,3997714.0,315831.325,11.0,2.0,2.0,13.0,2.751572523697293e-06,Company_421,Gujarat,"446, Gujarat",0.000404651169682091,0.0,5,8,1
CIN000964,557,12.0,3858144.0,321512.0,9.0,2.0,2.0,12.0,4.0,196395.0,49098.75,3.0,0.0,0.0,4.0,16.0,4054539.0,185305.375,12.0,2.0,2.0,16.0,2.9596459671494094e-06,Company_964,Karnataka,"194, Delhi",0.00041535375211010253,0.008333333333333333,4,12,1
CIN001748,558,5.0,3702862.0,740572.4,3.0,2.0,2.0,5.0,4.0,1775921.0,443980.25,4.0,1.0,1.0,4.0,9.0,5478783.0,592276.325,7.0,3.0,3.0,9.0,1.2776560049923496e-06,Company_1748,Maharashtra,"337, Delhi",0.00032740128937947823,0.0,4,5,1
CIN000225,559,4.0,201852.0,50463.0,4.0,0.0,0.0,4.0,4.0,2639098.0,659774.5,3.0,2.0,2.0,4.0,8.0,2840950.0,355118.75,7.0,2.0,2.0,8.0,2.4639645189109275e-06,Company_225,Delhi,"232, Uttar Pradesh",0.00032517784089192343,0.03571428571428571,4,4,1
CIN001089,560,9.0,1631750.0,181305.55555555556,7.0,1.0,1.0,9.0,1.0,66382.0,66382.0,1.0,0.0,0.0,1.0,10.0,1698132.0,123843.77777777778,8.0,1.0,1.0,10.0,4.711058975391784e-06,Company_1089,West Bengal,"748, Tamil Nadu",0.00011688259061535996,0.0,1,9,1
CIN001278,561,6.0,216079.0,36013.166666666664,4.0,0.0,0.0,6.0,5.0,275450.0,55090.0,4.0,0.0,0.0,5.0,11.0,491529.0,45551.58333333333,8.0,0.0,0.0,11.0,1.6275743648899657e-05,Company_1278,West Bengal,"768, Delhi",0.000412505311204454,0.01818181818181818,5,6,0
CIN001608,562,3.0,181163.0,60387.666666666664,3.0,0.0,0.0,3.0,9.0,5060632.0,562292.4444444445,8.0,4.0,4.0,9.0,12.0,5241795.0,311340.05555555556,11.0,4.0,4.0,12.0,2.0985177787380086e-06,Company_1608,Gujarat,"900, Delhi",0.0008156810557634288,0.015151515151515152,9,3,1
CIN000656,563,7.0,503168.0,71881.14285714286,6.0,0.0,0.0,7.0,8.0,2283107.0,285388.375,7.0,2.0,2.0,8.0,15.0,2786275.0,178634.75892857142,13.0,2.0,2.0,15.0,4.665727539456802e-06,Company_656,Karnataka,"790, Maharashtra",0.000638421111544282,0.01904761904761905,8,7,1
CIN000621,564,8.0,2060950.0,257618.75,7.0,1.0,1.0,8.0,5.0,253110.0,50622.0,2.0,0.0,0.0,5.0,13.0,2314060.0,154120.375,9.0,1.0,1.0,13.0,3.889268212578758e-06,Company_621,Maharashtra,"848, Karnataka",0.00031964891788127876,0.01282051282051282,5,8,1
CIN000021,565,8.0,2135299.0,266912.375,6.0,1.0,1.0,8.0,8.0,2539231.0,317403.875,7.0,2.0,2.0,8.0,16.0,4674530.0,292158.125,13.0,3.0,3.0,16.0,2.781028253107799e-06,Company_21,Gujarat,"809, Karnataka",0.0007000342392558243,0.0,8,8,1
CIN000191,566,5.0,1587914.0,317582.8,4.0,1.0,1.0,5.0,5.0,1696377.0,339275.4,2.0,1.0,1.0,5.0,10.0,3284291.0,328429.1,6.0,2.0,2.0,10.0,1.8268783125490403e-06,Company_191,Karnataka,"906, Tamil Nadu",0.00040627999298369804,0.0,5,5,1
CIN001405,567,4.0,2163896.0,540974.0,4.0,3.0,3.0,4.0,7.0,1611122.0,230160.2857142857,5.0,1.0,1.0,7.0,11.0,3775018.0,385567.14285714284,9.0,4.0,4.0,11.0,2.3840945923966457e-06,Company_1405,Karnataka,"684, Tamil Nadu",0.0005339039826236945,0.01818181818181818,7,4,1
CIN000130,568,6.0,1825064.0,304177.3333333333,5.0,1.0,1.0,6.0,5.0,246340.0,49268.0,5.0,0.0,0.0,5.0,11.0,2071404.0,176722.66666666666,10.0,1.0,1.0,11.0,4.827643472736366e-06,Company_130,Uttar Pradesh,"352, Uttar Pradesh",0.0005429392804765651,0.0,5,6,1
CIN000863,569,6.0,218813.0,36468.833333333336,5.0,0.0,0.0,6.0,5.0,3482691.0,696538.2,4.0,2.0,2.0,5.0,11.0,3701504.0,366503.51666666666,9.0,2.0,2.0,11.0,2.4314440832699355e-06,Company_863,Delhi,"370, Tamil Nadu",0.0004083607352990726,0.0,5,6,1
CIN001922,570,4.0,3084575.0,771143.75,4.0,2.0,2.0,4.0,7.0,1224448.0,174921.14285714287,6.0,1.0,1.0,7.0,11.0,4309023.0,473032.4464285714,10.0,3.0,3.0,11.0,2.320711678726245e-06,Company_1922,Uttar Pradesh,"672, Uttar Pradesh",0.0007491671762101243,0.0,7,4,1
CIN001067,571,5.0,3330212.0,666042.4,4.0,2.0,2.0,5.0,3.0,753914.0,251304.66666666666,3.0,1.0,1.0,3.0,8.0,4084126.0,458673.5333333333,7.0,3.0,3.0,8.0,1.7139529975323974e-06,Company_1067,Delhi,"856, Maharashtra",0.00024935848052065764,0.0,3,5,1
CIN000222,572,4.0,2602316.0,650579.0,3.0,2.0,2.0,4.0,10.0,3198523.0,319852.3,8.0,2.0,2.0,10.0,14.0,5800839.0,485215.65,11.0,4.0,4.0,14.0,1.8962774178011145e-06,Company_222,Tamil Nadu,"578, Delhi",0.0007949417432805796,0.0,10,4,1
CIN001708,573,4.0,764076.0,191019.0,3.0,1.0,1.0,4.0,4.0,129353.0,32338.25,3.0,0.0,0.0,4.0,8.0,893429.0,111678.625,6.0,1.0,1.0,8.0,6.715698729277872e-06,Company_1708,Tamil Nadu,"500, Maharashtra",0.0002715773531930864,0.0,4,4,1
CIN000696,574,4.0,204900.0,51225.0,2.0,0.0,0.0,4.0,8.0,1119900.0,139987.5,8.0,1.0,1.0,8.0,12.0,1324800.0,95606.25,10.0,1.0,1.0,12.0,7.548309178743961e-06,Company_696,Karnataka,"525, Gujarat",0.0008103817001597356,0.015151515151515152,8,4,1
CIN001749,575,4.0,804571.0,201142.75,3.0,1.0,1.0,4.0,6.0,293718.0,48953.0,5.0,0.0,0.0,6.0,10.0,1098289.0,125047.875,8.0,1.0,1.0,10.0,7.284057292752636e-06,Company_1749,Tamil Nadu,"856, Delhi",0.00048676901389647356,0.0,6,4,1
CIN000261,576,4.0,1192625.0,298156.25,3.0,1.0,1.0,4.0,5.0,1332189.0,266437.8,3.0,1.0,1.0,5.0,9.0,2524814.0,282297.025,6.0,2.0,2.0,9.0,2.3764126783200665e-06,Company_261,Uttar Pradesh,"881, Gujarat",0.0003786132329387236,0.027777777777777776,5,4,1
CIN001981,577,7.0,222184.0,31740.571428571428,5.0,0.0,0.0,7.0,6.0,384728.0,64121.333333333336,4.0,0.0,0.0,6.0,13.0,606912.0,47930.95238095238,9.0,0.0,0.0,13.0,1.4829167984814931e-05,Company_1981,Tamil Nadu,"10, Uttar Pradesh",0.0006039711406747977,0.01282051282051282,6,7,0
CIN000262,578,4.0,265267.0,66316.75,4.0,0.0,0.0,4.0,5.0,1947722.0,389544.4,3.0,1.0,1.0,5.0,9.0,2212989.0,227930.575,7.0,1.0,1.0,9.0,3.1631426997603694e-06,Company_262,Tamil Nadu,"988, Karnataka",0.00043232384117409704,0.0,5,4,1
CIN001607,579,10.0,2775677.0,277567.7,7.0,3.0,3.0,10.0,5.0,1453715.0,290743.0,5.0,2.0,2.0,5.0,15.0,4229392.0,284155.35,12.0,5.0,5.0,15.0,2.837287250744315e-06,Company_1607,Maharashtra,"708, Karnataka",0.0003013390960847367,0.0,5,10,1
CIN000511,580,6.0,1455599.0,242599.83333333334,4.0,1.0,1.0,6.0,2.0,140759.0,70379.5,1.0,0.0,0.0,2.0,8.0,1596358.0,156489.6666666667,5.0,1.0,1.0,8.0,3.1321295097966746e-06,Company_511,Karnataka,"734, Uttar Pradesh",0.0002764144434827088,0.0,2,6,1
CIN001889,581,9.0,628083.0,69787.0,8.0,0.0,0.0,9.0,6.0,347888.0,57981.333333333336,4.0,0.0,0.0,6.0,15.0,975971.0,63884.16666666667,12.0,0.0,0.0,15.0,1.2295447303249789e-05,Company_1889,Delhi,"132, Maharashtra",0.00044262927400683756,0.0,6,9,0
CIN001646,582,10.0,2224851.0,222485.1,5.0,1.0,1.0,10.0,6.0,258921.0,43153.5,5.0,0.0,0.0,6.0,16.0,2483772.0,132819.3,10.0,1.0,1.0,16.0,4.026134443902259e-06,Company_1646,West Bengal,"301, Karnataka",0.0003453228134938219,0.0,6,10,1
CIN000946,583,7.0,1579917.0,225702.42857142858,5.0,1.0,1.0,7.0,5.0,165034.0,33006.8,5.0,0.0,0.0,5.0,12.0,1744951.0,129354.61428571428,10.0,1.0,1.0,12.0,5.7308199485257756e-06,Company_946,Tamil Nadu,"562, Uttar Pradesh",0.0005623734885968584,0.015151515151515152,5,7,1
CIN001835,584,2.0,88234.0,44117.0,1.0,0.0,0.0,2.0,6.0,2291858.0,381976.3333333333,5.0,2.0,2.0,6.0,8.0,2380092.0,213046.66666666666,6.0,2.0,2.0,8.0,2.5209109563831988e-06,Company_1835,Gujarat,"9, Uttar Pradesh",0.0005057895046885401,0.0,6,2,1
CIN000777,585,3.0,1596678.0,532226.0,2.0,1.0,1.0,3.0,4.0,1175512.0,293878.0,3.0,1.0,1.0,4.0,7.0,2772190.0,413052.0,5.0,2.0,2.0,7.0,1.8036281784437575e-06,Company_777,Uttar Pradesh,"914, Uttar Pradesh",0.00032835278906046515,0.0,4,3,1
CIN001903,586,2.0,766071.0,383035.5,2.0,1.0,1.0,2.0,5.0,2002390.0,400478.0,5.0,1.0,1.0,5.0,7.0,2768461.0,391756.75,7.0,2.0,2.0,7.0,2.5284806251559984e-06,Company_1903,Maharashtra,"348, Gujarat",0.0005313812955538735,0.0,5,2,1
CIN000949,587,10.0,561383.0,56138.3,9.0,0.0,0.0,10.0,4.0,1518014.0,379503.5,4.0,1.0,1.0,4.0,14.0,2079397.0,217820.9,13.0,1.0,1.0,14.0,6.251812424467285e-06,Company_949,Tamil Nadu,"726, West Bengal",0.00021945448327468202,0.01098901098901099,4,10,1
CIN000127,588,9.0,3260729.0,362303.22222222225,7.0,3.0,3.0,9.0,8.0,275595.0,34449.375,5.0,0.0,0.0,8.0,17.0,3536324.0,198376.29861111112,12.0,3.0,3.0,17.0,3.393354228854596e-06,Company_127,Delhi,"137, Maharashtra",0.0010622010072609627,0.0,8,9,1
CIN001641,589,6.0,1407695.0,234615.83333333334,4.0,1.0,1.0,6.0,4.0,1656371.0,414092.75,2.0,1.0,1.0,4.0,10.0,3064066.0,324354.2916666667,6.0,2.0,2.0,10.0,1.9581823629125483e-06,Company_1641,Maharashtra,"941, Maharashtra",0.00039315493971167365,0.0,4,6,1
CIN001871,590,5.0,265918.0,53183.6,3.0,0.0,0.0,5.0,5.0,207955.0,41591.0,3.0,0.0,0.0,5.0,10.0,473873.0,47387.3,6.0,0.0,0.0,10.0,1.2661620307550757e-05,Company_1871,West Bengal,"924, Uttar Pradesh",0.0003549353069772517,0.0,5,5,0
CIN001713,591,3.0,1139574.0,379858.0,3.0,1.0,1.0,3.0,5.0,222623.0,44524.6,4.0,0.0,0.0,5.0,8.0,1362197.0,212191.3,7.0,1.0,1.0,8.0,5.13875746312758e-06,Company_1713,Uttar Pradesh,"792, Karnataka",0.00031975520792090273,0.0,5,3,1
CIN001992,592,10.0,1784222.0,178422.2,7.0,1.0,1.0,10.0,1.0,2039.0,2039.0,1.0,0.0,0.0,1.0,11.0,1786261.0,90230.6,8.0,1.0,1.0,11.0,4.47862882299955e-06,Company_1992,Gujarat,"298, Maharashtra",0.0001731725295164919,0.0,1,10,1
CIN000297,593,7.0,1323386.0,189055.14285714287,7.0,1.0,1.0,7.0,8.0,1721999.0,215249.875,6.0,1.0,1.0,8.0,15.0,3045385.0,202152.50892857142,13.0,2.0,2.0,15.0,4.2687541969241985e-06,Company_297,Gujarat,"121, West Bengal",0.00044897340106612137,0.0,8,7,1
CIN000772,594,4.0,86536.0,21634.0,3.0,0.0,0.0,4.0,7.0,1585271.0,226467.2857142857,6.0,2.0,2.0,7.0,11.0,1671807.0,124050.64285714286,9.0,2.0,2.0,11.0,5.383396528427025e-06,Company_772,West Bengal,"985, Gujarat",0.0006711114108280705,0.01818181818181818,7,4,1
CIN001598,595,7.0,3951210.0,564458.5714285715,6.0,3.0,3.0,7.0,9.0,3602860.0,400317.77777777775,8.0,2.0,2.0,9.0,16.0,7554070.0,482388.1746031746,14.0,5.0,5.0,16.0,1.853305569050856e-06,Company_1598,Uttar Pradesh,"655, Tamil Nadu",0.000749898674634233,0.0,9,7,1
CIN000571,596,4.0,266476.0,66619.0,4.0,0.0,0.0,4.0,7.0,1692598.0,241799.7142857143,4.0,1.0,1.0,7.0,11.0,1959074.0,154209.35714285716,8.0,1.0,1.0,11.0,4.083561927727079e-06,Company_571,Delhi,"482, Maharashtra",0.0006405846052703749,0.0,7,4,1
CIN000586,597,7.0,386064.0,55152.0,4.0,0.0,0.0,7.0,4.0,137605.0,34401.25,3.0,0.0,0.0,4.0,11.0,523669.0,44776.625,7.0,0.0,0.0,11.0,1.336722242485234e-05,Company_586,Delhi,"466, Gujarat",0.0003627808411659851,0.0,4,7,0
CIN000950,598,8.0,5107564.0,638445.5,8.0,3.0,3.0,8.0,5.0,1797722.0,359544.4,4.0,1.0,1.0,5.0,13.0,6905286.0,498994.95,12.0,4.0,4.0,13.0,1.737799129536416e-06,Company_950,Gujarat,"264, Gujarat",0.00046182052909073134,0.01282051282051282,5,8,1
CIN001947,599,8.0,1996813.0,249601.625,6.0,1.0,1.0,8.0,6.0,1465081.0,244180.16666666666,4.0,1.0,1.0,6.0,14.0,3461894.0,246890.8958333333,10.0,2.0,2.0,14.0,2.888592198374647e-06,Company_1947,Uttar Pradesh,"756, Karnataka",0.0003967633062584853,0.0,6,8,1
CIN001450,600,4.0,226030.0,56507.5,4.0,0.0,0.0,4.0,6.0,2722695.0,453782.5,6.0,3.0,3.0,6.0,10.0,2948725.0,255145.0,10.0,3.0,3.0,10.0,3.391296238204648e-06,Company_1450,Maharashtra,"617, Uttar Pradesh",0.00033118007501345046,0.0,6,4,1
CIN001972,601,5.0,5882083.0,1176416.6,5.0,4.0,4.0,5.0,11.0,3677791.0,334344.63636363635,9.0,3.0,3.0,11.0,16.0,9559874.0,755380.6181818182,14.0,7.0,7.0,16.0,1.4644544478305886e-06,Company_1972,Maharashtra,"884, Uttar Pradesh",0.0008152855289096096,0.008333333333333333,11,5,1
CIN000675,602,5.0,322139.0,64427.8,3.0,0.0,0.0,5.0,7.0,1600303.0,228614.7142857143,7.0,1.0,1.0,7.0,12.0,1922442.0,146521.25714285715,10.0,1.0,1.0,12.0,5.201717399016459e-06,Company_675,West Bengal,"80, Tamil Nadu",0.0005176788893269809,0.015151515151515152,7,5,1
CIN000981,603,7.0,1499706.0,214243.7142857143,6.0,1.0,1.0,7.0,8.0,2783533.0,347941.625,7.0,2.0,2.0,8.0,15.0,4283239.0,281092.66964285716,13.0,3.0,3.0,15.0,3.0350862980095202e-06,Company_981,Maharashtra,"48, Gujarat",0.0007139548488970521,0.0,8,7,1
CIN001693,604,1.0,13395.0,13395.0,1.0,0.0,0.0,1.0,5.0,1043868.0,208773.6,5.0,1.0,1.0,5.0,6.0,1057263.0,111084.3,6.0,1.0,1.0,6.0,5.675030716103751e-06,Company_1693,Karnataka,"408, Maharashtra",0.0003926297292778133,0.0,5,1,1
CIN001333,605,5.0,2001454.0,400290.8,5.0,1.0,1.0,5.0,8.0,3779811.0,472476.375,7.0,3.0,3.0,8.0,13.0,5781265.0,436383.5875,12.0,4.0,4.0,13.0,2.0756702901527606e-06,Company_1333,Uttar Pradesh,"340, Tamil Nadu",0.00044664207788873314,0.01282051282051282,8,5,1
CIN000527,606,3.0,981447.0,327149.0,3.0,1.0,1.0,3.0,8.0,1698528.0,212316.0,6.0,1.0,1.0,8.0,11.0,2679975.0,269732.5,9.0,2.0,2.0,11.0,3.3582402820921835e-06,Company_527,Gujarat,"972, Gujarat",0.0007413444382114326,0.0,8,3,1
CIN000106,607,5.0,1215572.0,243114.4,5.0,1.0,1.0,5.0,6.0,245640.0,40940.0,5.0,0.0,0.0,6.0,11.0,1461212.0,142027.2,10.0,1.0,1.0,11.0,6.843633914859719e-06,Company_106,Maharashtra,"433, Gujarat",0.0004220758048239017,0.0,6,5,1
CIN000546,608,5.0,224193.0,44838.6,5.0,0.0,0.0,5.0,5.0,229841.0,45968.2,2.0,0.0,0.0,5.0,10.0,454034.0,45403.399999999994,7.0,0.0,0.0,10.0,1.5417347599518977e-05,Company_546,Gujarat,"352, Tamil Nadu",0.0003647174295293619,0.0,5,5,0
CIN000617,609,5.0,1125860.0,225172.0,5.0,1.0,1.0,5.0,8.0,2088974.0,261121.75,3.0,1.0,1.0,8.0,13.0,3214834.0,243146.875,8.0,2.0,2.0,13.0,2.4884644121593837e-06,Company_617,Karnataka,"734, Uttar Pradesh",0.0005635565088403997,0.01282051282051282,8,5,1
CIN000898,610,9.0,4718296.0,524255.1111111111,8.0,3.0,3.0,9.0,6.0,1865050.0,310841.6666666667,4.0,1.0,1.0,6.0,15.0,6583346.0,417548.3888888889,12.0,4.0,4.0,15.0,1.8227813030030626e-06,Company_898,Karnataka,"485, Uttar Pradesh",0.0005119094840661055,0.0,6,9,1
CIN000361,611,7.0,4403279.0,629039.8571428572,7.0,3.0,3.0,7.0,6.0,2369375.0,394895.8333333333,5.0,1.0,1.0,6.0,13.0,6772654.0,511967.84523809527,12.0,4.0,4.0,13.0,1.7718312496105662e-06,Company_361,Tamil Nadu,"930, Gujarat",0.00042781351220774625,0.0,6,7,1
CIN000249,612,5.0,330915.0,66183.0,4.0,0.0,0.0,5.0,5.0,1631675.0,326335.0,4.0,1.0,1.0,5.0,10.0,1962590.0,196259.0,8.0,1.0,1.0,10.0,4.076246184888337e-06,Company_249,Tamil Nadu,"859, Uttar Pradesh",0.0009591293647301145,0.0,5,5,1
CIN000983,613,5.0,2184182.0,436836.4,2.0,2.0,2.0,5.0,7.0,407813.0,58259.0,6.0,0.0,0.0,7.0,12.0,2591995.0,247547.7,8.0,2.0,2.0,12.0,3.086425706839712e-06,Company_983,Uttar Pradesh,"331, Uttar Pradesh",0.0005098167676551851,0.015151515151515152,7,5,1
CIN000919,614,7.0,1752266.0,250323.7142857143,6.0,1.0,1.0,7.0,6.0,1382908.0,230484.66666666666,4.0,1.0,1.0,6.0,13.0,3135174.0,240404.19047619047,10.0,2.0,2.0,13.0,3.1896156321786285e-06,Company_919,Gujarat,"594, Gujarat",0.0006781464166800052,0.0,6,7,1
CIN001652,615,8.0,1827511.0,228438.875,6.0,1.0,1.0,8.0,7.0,3251889.0,464555.5714285714,7.0,2.0,2.0,7.0,15.0,5079400.0,346497.2232142857,13.0,3.0,3.0,15.0,2.559357404417845e-06,Company_1652,Maharashtra,"854, Gujarat",0.00048677969974213404,0.009523809523809525,7,8,1
CIN000774,616,6.0,3045848.0,507641.3333333333,6.0,3.0,3.0,6.0,4.0,1266426.0,316606.5,2.0,1.0,1.0,4.0,10.0,4312274.0,412123.9166666666,8.0,4.0,4.0,10.0,1.8551696854142386e-06,Company_774,Karnataka,"495, Maharashtra",0.00046521499764493924,0.0,4,6,1
CIN000821,617,3.0,2506401.0,835467.0,3.0,2.0,2.0,3.0,6.0,294570.0,49095.0,5.0,0.0,0.0,6.0,9.0,2800971.0,442281.0,8.0,2.0,2.0,9.0,2.8561523842981593e-06,Company_821,Karnataka,"249, Tamil Nadu",0.00039026593728170016,0.0,6,3,1
CIN001042,618,5.0,991362.0,198272.4,5.0,1.0,1.0,5.0,4.0,1663293.0,415823.25,4.0,1.0,1.0,4.0,9.0,2654655.0,307047.825,9.0,2.0,2.0,9.0,3.3902710521706212e-06,Company_1042,Gujarat,"225, Gujarat",0.0004680759860259193,0.0,4,5,1
CIN001528,619,6.0,1518460.0,253076.66666666666,6.0,1.0,1.0,6.0,8.0,421028.0,52628.5,6.0,0.0,0.0,8.0,14.0,1939488.0,152852.5833333333,12.0,1.0,1.0,14.0,6.187199920803841e-06,Company_1528,Gujarat,"349, Maharashtra",0.0006153488854159938,0.01098901098901099,8,6,1
