company_id,name,GSTIN,PAN,registration_date,address,city,state,industry,avg_monthly_turnover,total_invoices_sent,total_invoices_received,total_amount_sent,total_amount_received,unique_buyers,unique_sellers,avg_invoice_amount_sent,avg_invoice_amount_received,days_since_registration,invoices_per_month,amount_variance,circular_trading_score,self_invoicing_count,late_filing_count,gst_compliance_rate,turnover_vs_industry_avg,buyer_concentration,seller_concentration,weekend_transaction_ratio,round_amount_ratio,is_fraud
D01C0351,Company_0351,EI9HFHNLVQU0WBF,JIPZQ7563A,2020-05-04,51 Street 44,Delhi,Delhi,Retail,38534912.85,206,401,6080051.22,9312139.55,11,65,29514.81,23222.29,562,19.37,0.903,0.0632,2,19,0.888,0.568,0.59,0.702,0.102,0.359,0
D01C0352,Company_0352,XSH6VSS6Z0YUQU6,EQFPZ4827Q,2021-09-28,397 Street 22,Bangalore,Karnataka,Logistics,36613257.18,443,290,309296.33,8538200.85,40,46,698.19,29442.07,448,9.1,0.599,0.175,0,16,0.821,1.248,0.988,0.082,0.085,0.383,0
D01C0353,Company_0353,UDK2IHG116W3IXR,FVMER7557Y,2020-06-04,873 Street 26,Chennai,Tamil Nadu,Logistics,13058949.83,92,162,120114.9,1217907.16,58,64,1305.6,7517.95,1057,36.23,1.223,0.5096,5,12,0.719,1.112,0.297,0.719,0.218,0.406,0
D01C0354,Company_0354,Y6F8WEQY82W1I6G,FVCTY2133E,2020-06-13,877 Street 34,Kolkata,West Bengal,Manufacturing,12927758.01,379,129,642309.64,5673476.14,13,66,1694.75,43980.44,880,7.17,1.157,0.4309,5,3,0.97,0.734,0.594,0.867,0.061,0.088,0
D01C0355,Company_0355,VC4D3ZSKYTWLFSZ,QCZSE9770E,2021-03-01,596 Street 19,Mumbai,Maharashtra,Agriculture,31651935.54,224,221,4839934.57,7090221.48,26,87,21606.85,32082.45,263,37.2,0.714,0.9589,6,9,0.785,0.997,0.361,0.675,0.173,0.217,0
D01C0356,Company_0356,G1WACT7B5XTQU9A,TUDZV2372G,2021-02-28,423 Street 48,Pune,Maharashtra,IT Services,17330343.33,56,260,9260755.88,8885401.89,91,42,165370.64,34174.62,1118,42.23,0.565,0.9846,1,2,0.872,0.613,0.186,0.335,0.054,0.25,0
D01C0357,Company_0357,MCCGUUGY7RM46RD,IZMOJ7171G,2020-12-23,49 Street 15,Ahmedabad,Gujarat,Manufacturing,39849775.03,23,435,4085295.97,1002971.49,35,27,177621.56,2305.68,628,5.05,1.295,0.1543,0,18,0.734,1.324,0.998,0.595,0.212,0.165,0
D01C0358,Company_0358,5TG6DK6WUTUUP1P,YMTTX3423I,2023-11-05,286 Street 47,Kolkata,West Bengal,Agriculture,22362696.98,31,360,796574.76,8166917.32,73,52,25695.96,22685.88,866,2.96,0.787,0.3531,7,7,0.88,1.286,0.461,0.101,0.291,0.046,0
D01C0359,Company_0359,2TVKJ439B5ZR730,DUBZF2774V,2022-09-15,840 Street 3,Hyderabad,Telangana,Manufacturing,39159195.8,90,293,8620457.12,2816262.5,17,92,95782.86,9611.82,1478,25.18,0.948,0.5769,2,4,0.718,1.589,0.346,0.995,0.019,0.022,0
D01C0360,Company_0360,ZX8UPITCYJY1M7N,NLRYW2819X,2023-09-07,93 Street 45,Bangalore,Karnataka,Healthcare,49524542.0,256,426,5217010.98,5943259.49,56,18,20378.95,13951.31,627,30.44,0.905,0.4222,3,0,0.787,0.757,0.5,0.292,0.27,0.041,0
D01C0361,Company_0361,E8LOCU9POU1W1E4,OKNFB1231C,2022-08-14,507 Street 33,Chennai,Tamil Nadu,Finance,15082392.14,475,152,3223411.9,7211967.31,27,28,6786.13,47447.15,714,34.52,1.249,0.5079,5,13,0.798,1.642,0.864,0.439,0.136,0.103,0
D01C0362,Company_0362,9AXBPM3L2Z80WHH,CMMVX1601Q,2022-08-10,941 Street 47,Ahmedabad,Gujarat,Retail,7235990.83,104,419,9632171.77,7781340.54,25,78,92617.04,18571.22,821,24.44,0.228,0.877,8,13,0.932,0.669,0.822,0.375,0.232,0.109,0
D01C0363,Company_0363,O1ZKFY1VCWUTIRQ,IONGI8112O,2020-02-15,934 Street 20,Kolkata,West Bengal,IT Services,45075290.97,122,407,9385704.6,2981915.25,98,32,76932.0,7326.57,529,27.61,0.983,0.0605,5,5,0.919,1.759,0.498,0.616,0.101,0.41,0
D01C0364,Company_0364,TE8LZNIDQE19JSK,YYSZE8927A,2022-12-31,134 Street 29,Chennai,Tamil Nadu,Manufacturing,27123813.01,315,344,2637188.77,6093396.56,37,7,8372.03,17713.36,943,27.93,1.879,0.9154,9,19,0.888,1.784,0.27,0.071,0.115,0.119,1
D01C0365,Company_0365,AVYNPSQRJ02UCEN,UVZRG9418X,2021-01-05,593 Street 2,Chennai,Tamil Nadu,IT Services,48739544.51,61,174,2053848.94,2910355.1,95,58,33669.65,16726.18,689,35.98,0.381,0.3126,2,15,0.91,0.93,0.816,0.28,0.123,0.147,0
D01C0366,Company_0366,EJ4DMOY70XXOJYN,RHUKF1784B,2021-05-17,759 Street 26,Delhi,Delhi,Agriculture,31866559.56,152,34,5909641.6,9983251.67,6,13,38879.22,293625.05,1479,8.65,1.775,0.7291,4,3,0.729,1.745,0.969,0.538,0.296,0.171,0
D01C0367,Company_0367,AYTCOD168QOOAK1,YVRFY3388R,2021-06-13,503 Street 13,Pune,Maharashtra,Retail,49696259.93,168,397,8433056.19,8154330.8,42,10,50196.76,20539.88,745,2.07,0.477,0.2751,0,8,0.83,1.056,0.114,0.976,0.003,0.373,0
D01C0368,Company_0368,RP1GGNK78TOF9KX,KVSIY8632B,2020-04-27,304 Street 47,Ahmedabad,Gujarat,Healthcare,27348933.13,20,66,3400374.84,4169080.27,29,85,170018.74,63167.88,148,25.89,1.017,0.7299,5,2,0.943,1.995,0.531,0.646,0.094,0.449,0
D01C0369,Company_0369,VBSKR7021NZR32P,WGHJT8443F,2020-09-13,546 Street 13,Pune,Maharashtra,Finance,26368654.1,479,487,5884972.74,8797464.75,87,15,12285.96,18064.61,552,47.73,1.033,0.7844,1,19,0.835,1.976,0.84,0.63,0.251,0.164,1
D01C0370,Company_0370,K5MMI74DFLV9RNT,LZGLA4048C,2020-03-06,745 Street 29,Bangalore,Karnataka,Healthcare,6857852.36,270,41,1664337.74,7338386.1,5,75,6164.21,178985.03,808,2.23,0.546,0.5672,4,4,0.952,1.481,0.421,0.222,0.069,0.317,0
D01C0371,Company_0371,IST7PN8A4UUL255,QEBNZ4372O,2024-01-28,821 Street 3,Bangalore,Karnataka,Construction,17849688.03,401,166,1986207.67,9291031.96,11,45,4953.14,55970.07,1123,31.03,1.234,0.111,5,0,0.998,1.541,0.146,0.038,0.066,0.422,0
D01C0372,Company_0372,WHPGUZK6R1S55XI,JRZHF9802H,2020-12-21,677 Street 19,Hyderabad,Telangana,Construction,1408306.51,192,262,7625285.4,1757526.41,72,70,39715.03,6708.12,665,25.2,1.69,0.1247,6,3,0.76,1.151,0.757,0.652,0.227,0.084,0
D01C0373,Company_0373,C4LXVH1F3CM5WKB,XYOYE4243O,2023-01-22,680 Street 39,Chennai,Tamil Nadu,Construction,8103719.46,325,342,1543479.69,2983608.3,86,40,4749.17,8724.0,148,45.11,0.561,0.8557,0,3,0.802,1.478,0.167,0.86,0.1,0.43,0
D01C0374,Company_0374,Q90GU3YR0LFYT03,PZIUA8133J,2023-01-10,166 Street 43,Hyderabad,Telangana,Retail,37307295.92,478,140,2695775.06,982679.93,9,77,5639.7,7019.14,366,2.16,1.061,0.9339,3,9,0.829,1.74,0.251,0.383,0.215,0.396,0
D01C0375,Company_0375,1PI9N7MZNYXYBU7,VWKVU2916P,2021-05-28,10 Street 2,Chennai,Tamil Nadu,Manufacturing,1616944.53,108,326,6910473.89,3213911.27,17,70,63985.87,9858.62,530,33.32,0.99,0.6487,9,5,0.864,0.662,0.527,0.717,0.217,0.016,0
D01C0376,Company_0376,SNDAAGDNSOPVSJR,UDYII9494D,2023-02-05,611 Street 29,Kolkata,West Bengal,Logistics,18390500.55,307,69,200138.61,3842826.71,19,56,651.92,55693.14,612,33.15,1.629,0.185,1,3,0.799,1.851,0.699,0.2,0.202,0.14,0
D01C0377,Company_0377,GX9XC7FIK46BVAZ,OPBDV0985H,2022-10-18,77 Street 12,Hyderabad,Telangana,Agriculture,43131078.02,45,338,370334.32,6345489.77,63,44,8229.65,18773.64,1057,44.3,1.022,0.7223,9,8,0.84,1.574,0.444,0.821,0.294,0.288,1
D01C0378,Company_0378,A6PGNFMWD3WMPZF,UQENM1613D,2024-01-19,138 Street 33,Kolkata,West Bengal,Retail,34664618.1,124,178,2910883.1,4741623.39,9,72,23474.86,26638.33,1365,27.28,0.191,0.224,5,19,0.723,0.669,0.155,0.82,0.213,0.403,0
D01C0379,Company_0379,SQ5CHVFII4MSUHB,YBTFL5920K,2021-05-04,581 Street 36,Bangalore,Karnataka,Logistics,34578012.89,194,153,3399400.65,7190806.36,89,32,17522.68,46998.73,467,34.84,0.668,0.7527,7,8,0.927,1.478,0.107,0.273,0.119,0.484,0
D01C0380,Company_0380,DO43SICG2XPTJ16,BSKWU7666K,2023-03-15,836 Street 22,Pune,Maharashtra,Healthcare,9512976.37,392,47,3654050.25,2728774.16,98,56,9321.56,58059.02,273,21.22,1.471,0.9986,0,10,0.895,1.337,0.546,0.376,0.202,0.307,1
D01C0381,Company_0381,2TKITLU0OTV61TB,WGHOK5605V,2023-06-11,865 Street 39,Kolkata,West Bengal,IT Services,22151023.61,151,401,8081546.23,1771914.36,54,41,53520.17,4418.74,193,41.5,1.127,0.9213,2,17,0.813,1.142,0.816,0.702,0.008,0.172,0
D01C0382,Company_0382,RHDPW7RT1QYG1XW,ETISY0290Z,2023-12-22,110 Street 48,Bangalore,Karnataka,Agriculture,29120712.63,260,220,408010.63,3822269.9,26,73,1569.27,17373.95,1315,34.57,1.455,0.5273,3,1,0.82,0.631,0.809,0.562,0.024,0.417,0
D01C0383,Company_0383,V5A3YN2SJU1UQNO,ZIRBB3598D,2020-11-05,455 Street 47,Pune,Maharashtra,Agriculture,49488610.21,277,432,3616032.68,4408910.3,45,12,13054.27,10205.81,933,6.29,1.792,0.6226,9,1,0.933,1.224,0.219,0.877,0.216,0.293,0
D01C0384,Company_0384,BCM0QQB9GL6K70I,RREFC7221P,2023-02-09,191 Street 34,Ahmedabad,Gujarat,Healthcare,10274920.64,446,441,6400867.43,4250159.35,86,31,14351.72,9637.55,395,7.85,0.17,0.3154,3,5,0.896,1.092,0.65,0.091,0.237,0.462,0
D01C0385,Company_0385,ZF6VY5NDYPP3IGV,FGJTC5340O,2020-01-04,490 Street 45,Ahmedabad,Gujarat,Manufacturing,12461871.8,375,198,1472890.89,9140018.38,22,43,3927.71,46161.71,965,8.75,0.407,0.8805,1,17,0.745,1.098,0.583,0.15,0.169,0.08,1
D01C0386,Company_0386,WQDO51GYU7MVT3V,KCZMZ3774X,2021-12-30,590 Street 27,Hyderabad,Telangana,Logistics,13182436.88,332,386,8584499.21,2732191.83,71,13,25856.93,7078.22,1115,6.91,0.492,0.8603,2,15,0.854,1.074,0.029,0.749,0.243,0.2,0
D01C0387,Company_0387,INWJF82HMG9KE4X,ZEWVZ2343M,2022-09-26,665 Street 18,Pune,Maharashtra,Construction,37533603.42,159,110,6473365.86,3552831.86,58,86,40712.99,32298.47,392,12.28,1.142,0.0606,0,6,0.741,1.711,0.413,0.695,0.048,0.216,1
D01C0388,Company_0388,AKFUVTEXHW2ZVGX,JSADL5544B,2024-01-31,127 Street 37,Mumbai,Maharashtra,Retail,22903068.84,91,326,1197169.58,2191336.12,51,15,13155.71,6721.89,312,21.74,1.406,0.5496,0,16,0.902,1.216,0.449,0.187,0.285,0.179,0
D01C0389,Company_0389,G86DU6JAWZ5KTOL,QDNAA8097H,2021-11-23,259 Street 12,Hyderabad,Telangana,Healthcare,2940778.98,132,442,2120569.23,3750633.96,37,68,16064.92,8485.6,200,33.87,0.75,0.3806,6,18,0.746,1.711,0.757,0.073,0.132,0.082,0
D01C0390,Company_0390,E5VFQNDPEG7430K,PHZYJ2133L,2021-06-28,342 Street 30,Hyderabad,Telangana,Manufacturing,25474960.41,104,92,7467708.39,3929061.14,13,20,71804.89,42707.19,760,17.49,1.753,0.5568,4,0,0.746,1.664,0.27,0.297,0.243,0.385,0
D01C0391,Company_0391,MZY41TX3PJT6WIX,WVEZP4934B,2023-04-24,28 Street 12,Delhi,Delhi,Finance,10676812.22,392,18,4063895.95,5775499.22,37,84,10367.08,320861.07,1368,26.47,1.77,0.1822,7,2,0.886,0.639,0.444,0.49,0.236,0.422,0
D01C0392,Company_0392,2X2B174ZCXC9BM4,DAPVQ8616O,2020-05-13,103 Street 11,Pune,Maharashtra,Retail,39950351.81,428,351,4870477.11,2819731.54,79,63,11379.62,8033.42,421,41.23,0.461,0.7922,7,0,0.87,1.767,0.038,0.895,0.114,0.42,0
D01C0393,Company_0393,GGG3XBWWW5YRWTI,APDAG0172R,2020-12-18,987 Street 31,Mumbai,Maharashtra,Manufacturing,14936835.94,199,462,8880178.03,2631948.47,36,26,44624.01,5696.86,177,44.35,1.11,0.1179,6,5,0.886,0.884,0.487,0.277,0.289,0.335,0
D01C0394,Company_0394,8IDLG6SNM6MPR0F,WWBYK1833D,2020-02-20,721 Street 33,Hyderabad,Telangana,Retail,1477540.0,485,305,1417563.32,7204660.88,64,10,2922.81,23621.84,1482,35.52,1.98,0.203,8,5,0.993,0.831,0.15,0.121,0.284,0.177,1
D01C0395,Company_0395,CZLUBFH3VQICWFQ,PQWLA7148Q,2023-02-15,840 Street 19,Ahmedabad,Gujarat,Logistics,29712279.23,95,243,9645509.33,9106278.14,54,6,101531.68,37474.4,212,41.89,0.209,0.0239,7,4,0.944,0.841,0.89,0.053,0.193,0.358,0
D01C0396,Company_0396,U6ABWCZO62Y3MDO,YLFSO6386F,2022-07-09,248 Street 22,Bangalore,Karnataka,Manufacturing,42207637.4,253,457,474165.33,1264863.35,16,19,1874.17,2767.75,619,16.14,0.259,0.0585,3,6,0.991,0.93,0.949,0.44,0.009,0.396,0
D01C0397,Company_0397,LVH99ZXVLKSFG6U,ZDNKX6803N,2022-03-20,506 Street 6,Bangalore,Karnataka,IT Services,19112704.59,70,448,1039430.56,1863775.26,16,85,14849.01,4160.21,266,39.74,0.893,0.1192,7,5,0.876,0.642,0.83,0.052,0.245,0.007,0
D01C0398,Company_0398,XYUP28DPTSQ0X3U,EUNKD1083C,2022-05-31,716 Street 15,Kolkata,West Bengal,Finance,37517929.71,237,279,2271222.39,1374440.97,59,39,9583.22,4926.31,1143,45.92,1.724,0.4514,0,0,0.778,1.498,0.808,0.981,0.088,0.179,0
D01C0399,Company_0399,G9Z5L8EEBTM6D6C,RMDZH5904A,2021-07-26,49 Street 29,Ahmedabad,Gujarat,Logistics,25605959.77,253,71,8075521.57,6851896.44,13,40,31919.06,96505.58,857,2.88,0.857,0.8957,0,19,0.766,0.579,0.047,0.369,0.19,0.009,0
D01C0400,Company_0400,LP3QETEV7CPSDM8,CVHEA1765P,2023-08-04,114 Street 17,Hyderabad,Telangana,Agriculture,27093495.07,486,178,4585934.43,2179397.24,14,90,9436.08,12243.8,159,22.84,0.119,0.1038,0,8,0.775,0.636,0.443,0.538,0.213,0.307,0
D01C0401,Company_0401,GURX3S171QH2GCJ,VFMWO8976T,2020-08-26,278 Street 25,Kolkata,West Bengal,Healthcare,47975772.62,364,83,6549848.87,6065487.45,77,43,17994.09,73078.16,1284,12.76,1.327,0.9974,5,8,0.743,1.933,0.502,0.388,0.293,0.409,0
D01C0402,Company_0402,APQYH5KD3TXGGHP,FODTJ7963T,2020-09-29,810 Street 17,Hyderabad,Telangana,Finance,40217648.49,357,212,1784495.32,2056703.41,94,62,4998.59,9701.43,640,25.21,0.658,0.9224,3,15,0.812,1.638,0.039,0.346,0.283,0.043,1
D01C0403,Company_0403,J1FU7L1710IWCIY,PIJBM7474O,2021-01-26,657 Street 25,Mumbai,Maharashtra,Construction,1712921.02,212,206,1708883.23,8186684.08,77,12,8060.77,39741.18,252,31.26,0.385,0.126,4,14,0.803,1.101,0.437,0.784,0.05,0.35,0
D01C0404,Company_0404,PABYV2P07FN41U4,NDIRR6443Q,2021-07-09,125 Street 46,Delhi,Delhi,Construction,35498423.84,146,34,5232440.99,3195265.97,52,61,35838.64,93978.41,1418,11.24,0.305,0.5616,9,1,0.992,0.563,0.82,0.646,0.182,0.237,1
D01C0405,Company_0405,9UKSKKSCBNESJZC,CEYPD6108H,2020-02-17,747 Street 15,Pune,Maharashtra,Logistics,23303573.93,213,291,7415921.67,6712686.81,78,85,34816.53,23067.65,587,43.85,1.751,0.5787,5,1,0.844,0.983,0.3,0.18,0.145,0.154,0
D01C0406,Company_0406,9MM19R1COQ3OPQS,GFZPF6490S,2022-05-29,902 Street 4,Mumbai,Maharashtra,Agriculture,47382692.18,219,43,4651620.93,1529898.95,81,22,21240.28,35579.05,1084,13.54,0.106,0.7815,4,7,0.814,1.467,0.253,0.904,0.105,0.098,0
D01C0407,Company_0407,CSNHWBF9M2842D4,GSQDR4891U,2021-08-04,162 Street 16,Chennai,Tamil Nadu,Healthcare,11149493.44,165,28,8702660.15,3094157.2,16,49,52743.39,110505.61,577,35.97,1.085,0.0994,3,18,0.981,1.037,0.562,0.115,0.205,0.354,0
D01C0408,Company_0408,I9AYPJMZC0JP893,LDKPZ0837V,2020-12-19,275 Street 8,Bangalore,Karnataka,Healthcare,13426893.78,419,344,6621098.75,3007552.38,74,90,15802.14,8742.88,1319,42.76,1.147,0.0891,8,17,0.965,0.551,0.649,0.233,0.013,0.066,0
D01C0409,Company_0409,3NW1IZGY884GWIO,CZVDT9614R,2020-07-14,791 Street 49,Mumbai,Maharashtra,Logistics,4165550.85,480,136,2528446.38,6369045.33,62,81,5267.6,46831.22,818,46.69,0.32,0.9447,5,0,0.832,0.597,0.584,0.171,0.101,0.396,0
D01C0410,Company_0410,0FYQ3V482ZDGCUH,EBWOH3977A,2020-03-23,775 Street 32,Mumbai,Maharashtra,Healthcare,21488079.55,174,312,2387277.1,6824761.24,99,76,13719.98,21874.23,441,47.83,0.48,0.4255,9,18,0.724,0.921,0.832,0.169,0.268,0.323,0
D01C0411,Company_0411,LOGKK5IE8F7MVV6,MWUUF1064D,2021-04-19,212 Street 49,Pune,Maharashtra,IT Services,5540036.32,408,216,3771764.83,8460224.03,49,89,9244.52,39167.7,910,34.33,1.738,0.8192,5,6,0.8,1.509,0.899,0.245,0.018,0.025,0
D01C0412,Company_0412,SDPMST9SKSLFDXF,UMZGS8095I,2020-11-06,911 Street 41,Pune,Maharashtra,Logistics,31725959.35,397,273,7578329.76,1874301.72,8,92,19088.99,6865.57,1049,31.8,0.322,0.783,0,8,0.983,0.959,0.995,0.012,0.182,0.336,0
D01C0413,Company_0413,IKP6JWW5X7PCUA7,KSJKL9047R,2022-06-26,339 Street 15,Bangalore,Karnataka,Manufacturing,40167865.54,102,493,9382479.76,7616276.15,26,57,91985.1,15448.84,614,30.2,1.667,0.8379,5,11,0.748,0.992,0.316,0.85,0.24,0.339,0
D01C0414,Company_0414,KSXENN8F3Y03R8T,XNQGP1176W,2022-11-27,538 Street 2,Delhi,Delhi,IT Services,34870344.76,94,343,8625964.69,7133797.05,69,38,91765.58,20798.24,879,24.77,0.467,0.1398,4,10,0.878,1.624,0.804,0.452,0.255,0.113,0
D01C0415,Company_0415,MCERYDC0CAV9W8I,GYSZU4428U,2021-07-17,350 Street 21,Hyderabad,Telangana,Healthcare,38333947.92,466,402,2653027.39,5597561.95,36,43,5693.19,13924.28,468,18.66,1.992,0.0917,3,1,0.989,1.226,0.9,0.691,0.283,0.22,0
D01C0416,Company_0416,ZTOUZFY4CB7XQBZ,NQOYO5616U,2022-02-14,23 Street 46,Mumbai,Maharashtra,Healthcare,17188460.58,309,48,4152175.33,6519121.71,48,84,13437.46,135815.04,558,2.02,0.996,0.4429,6,17,0.76,0.746,0.942,0.391,0.237,0.295,0
D01C0417,Company_0417,2NX1BSGWKEUGVR1,TZKWC8472V,2021-01-18,406 Street 44,Chennai,Tamil Nadu,Manufacturing,42307989.0,237,59,6134863.79,945451.28,41,34,25885.5,16024.6,1243,37.68,1.14,0.8081,8,12,0.779,1.594,0.388,0.108,0.079,0.011,0
D01C0418,Company_0418,J5T3YEIMPM1ZA70,VWQNW4746T,2023-09-08,884 Street 40,Mumbai,Maharashtra,Logistics,21495561.87,274,384,5491002.84,1511414.37,91,9,20040.16,3935.97,703,20.29,0.256,0.1403,7,15,0.74,1.738,0.651,0.577,0.188,0.098,0
D01C0419,Company_0419,U4AT16K8W9T6US4,FFPDC4267T,2020-05-23,63 Street 4,Ahmedabad,Gujarat,Finance,41218092.53,193,24,3923285.71,4184938.62,64,64,20327.91,174372.44,1469,14.69,0.197,0.1797,0,18,0.77,1.215,0.515,0.521,0.092,0.106,0
D01C0420,Company_0420,YTRQMOYD33HZVVC,KHLYL2145R,2022-01-09,104 Street 16,Ahmedabad,Gujarat,Construction,31362158.32,155,283,1059136.73,7128138.35,20,36,6833.14,25187.77,525,39.1,0.494,0.1606,9,6,0.823,1.722,0.087,0.184,0.181,0.029,0
D01C0421,Company_0421,9H592NBB1551J5U,NBWLZ3547U,2020-11-09,599 Street 26,Bangalore,Karnataka,Healthcare,7256810.13,120,55,7136835.8,1719820.58,44,82,59473.63,31269.47,750,33.35,0.405,0.2306,8,3,0.919,1.583,0.651,0.746,0.213,0.434,1
D01C0422,Company_0422,ZD4MQ0PZ67A095Y,ETJFN7212X,2022-01-16,557 Street 9,Hyderabad,Telangana,Healthcare,4011506.3,70,387,926944.88,3920342.44,73,13,13242.07,10130.08,817,45.58,0.957,0.328,4,18,0.79,1.834,0.489,0.046,0.08,0.101,1
D01C0423,Company_0423,GCV0WAG4COJP76Q,DMOJC7858W,2022-01-09,797 Street 36,Mumbai,Maharashtra,Healthcare,1014798.88,382,195,8667470.42,5004562.24,6,96,22689.71,25664.42,381,7.25,1.297,0.0678,5,18,0.784,1.174,0.893,0.371,0.141,0.044,0
D01C0424,Company_0424,CHBO4PGGDZN7YTU,WNDGB8676Q,2022-08-13,529 Street 9,Pune,Maharashtra,Healthcare,3429577.38,170,374,8641311.98,9353704.98,19,33,50831.25,25009.91,1482,19.74,1.48,0.3865,4,5,0.96,0.72,0.228,0.991,0.179,0.265,0
D01C0425,Company_0425,AKMB9PNY3QZ0D01,MYOAO9589K,2023-08-01,994 Street 22,Mumbai,Maharashtra,Logistics,22983332.3,364,129,7099085.38,599202.67,87,98,19502.98,4644.98,998,29.29,0.966,0.2805,4,0,0.964,1.077,0.279,0.897,0.115,0.328,0
D01C0426,Company_0426,5HMPZ1CDL83NCLP,VHHQS0292Z,2020-05-22,462 Street 6,Chennai,Tamil Nadu,Retail,5755761.95,349,343,4889924.51,8298624.53,82,92,14011.25,24194.24,1380,18.37,0.816,0.1532,8,1,0.779,1.744,0.735,0.704,0.212,0.384,0
D01C0427,Company_0427,FUTH8LVUO9XNUNK,UCXAI4796T,2023-08-22,37 Street 31,Pune,Maharashtra,Healthcare,1486389.11,165,481,7006508.33,9842390.47,73,86,42463.69,20462.35,1477,18.05,0.222,0.3133,2,5,0.734,0.805,0.241,0.496,0.224,0.481,0
D01C0428,Company_0428,M4FTK5DRMO3XD87,LBTQV7361X,2022-11-03,117 Street 26,Ahmedabad,Gujarat,Healthcare,37767587.92,489,164,3980121.25,2709362.5,36,10,8139.31,16520.5,1280,24.72,1.123,0.4993,2,10,0.963,0.746,0.93,0.182,0.009,0.044,0
D01C0429,Company_0429,CFU8GCOGOMVGO7I,JJSDI7219C,2022-06-30,649 Street 27,Bangalore,Karnataka,Manufacturing,19803038.97,446,297,7985085.04,8906070.17,61,72,17903.78,29986.77,1086,4.5,0.957,0.6709,6,1,0.893,1.4,0.762,0.629,0.152,0.188,1
D01C0430,Company_0430,0NWA2ZK1J7H1B1E,VLXNY6518W,2020-10-26,438 Street 18,Hyderabad,Telangana,Logistics,37372230.93,60,123,7874849.97,2938486.38,42,98,131247.5,23890.13,102,2.9,0.864,0.2916,4,8,0.83,1.129,0.126,0.977,0.286,0.012,0
D01C0431,Company_0431,YBXRRWIYOB97BSX,PHPEJ4664U,2020-08-17,813 Street 24,Ahmedabad,Gujarat,Manufacturing,22675000.85,346,452,1597509.41,8000124.61,34,56,4617.08,17699.39,735,42.19,0.24,0.4868,4,6,0.849,1.611,0.071,0.413,0.103,0.48,0
D01C0432,Company_0432,GWFHAW9ONMFLYWL,KQGDW1427C,2021-12-29,854 Street 49,Bangalore,Karnataka,Retail,22559328.68,229,137,3212284.63,4625580.81,52,98,14027.44,33763.36,1372,1.36,0.468,0.6941,4,18,0.98,1.211,0.072,0.665,0.063,0.174,1
D01C0433,Company_0433,Q5F70R74GWO3DSB,LTUYG2198N,2020-06-21,884 Street 8,Hyderabad,Telangana,IT Services,23955818.09,390,33,3472632.61,5996206.06,74,52,8904.19,181703.21,824,35.48,1.256,0.9423,4,14,0.717,1.311,0.542,0.796,0.167,0.445,0
D01C0434,Company_0434,1HTZ3PM66O66J4A,DDKJQ4986A,2020-06-05,915 Street 37,Hyderabad,Telangana,Construction,23752795.94,376,303,3673494.47,2404840.4,10,92,9769.93,7936.77,1052,22.83,1.839,0.1133,8,17,0.83,1.79,0.231,0.726,0.036,0.004,0
D01C0435,Company_0435,QBU2ZTBG8XQAT4I,SBUBX0267U,2023-10-03,526 Street 26,Mumbai,Maharashtra,Manufacturing,40177850.77,473,52,5688123.29,6891768.87,39,45,12025.63,132534.02,746,48.51,1.3,0.3771,7,0,0.792,1.849,0.418,0.68,0.072,0.298,0
D01C0436,Company_0436,TSXV38ZZRMZHIX6,CTIXE8456W,2020-08-10,322 Street 34,Bangalore,Karnataka,Manufacturing,20179386.74,292,231,464790.05,1529414.42,32,22,1591.75,6620.84,979,40.69,1.198,0.8667,9,14,0.999,1.939,0.299,0.698,0.015,0.276,0
D01C0437,Company_0437,FKCH7C11JNFVICT,UDRKG3093S,2020-03-17,901 Street 45,Mumbai,Maharashtra,Healthcare,45243839.4,47,375,6616698.7,5618880.67,68,41,140780.82,14983.68,421,20.58,0.751,0.7679,5,16,0.873,1.322,0.474,0.326,0.201,0.09,0
D01C0438,Company_0438,GCTB9UVROVEZ4S0,VBUQC9208Z,2024-01-19,528 Street 9,Ahmedabad,Gujarat,Agriculture,1949346.29,418,99,2056236.0,4968572.86,67,52,4919.22,50187.6,1129,20.3,0.357,0.8259,6,11,0.814,1.141,0.08,0.875,0.276,0.493,1
D01C0439,Company_0439,1XJ0K2KSSWEC6L9,AYKAH7563T,2020-07-20,797 Street 24,Delhi,Delhi,IT Services,38716329.7,385,219,4193802.43,8380199.66,16,56,10892.99,38265.75,493,7.3,1.066,0.0369,6,10,0.975,1.828,0.175,0.096,0.214,0.056,0
D01C0440,Company_0440,XNUZ95690SI5JOX,EHPMR4518Q,2022-04-08,277 Street 48,Bangalore,Karnataka,Manufacturing,6369504.92,194,490,4536381.93,4840611.73,63,30,23383.41,9878.8,245,18.86,1.328,0.8041,0,11,0.787,0.863,0.198,0.078,0.046,0.067,0
D01C0441,Company_0441,GEZP019MEL8F0Q2,SVXEO4657Z,2021-05-26,669 Street 13,Mumbai,Maharashtra,Logistics,30963826.99,178,164,3519831.36,7858073.05,13,80,19774.33,47915.08,303,11.0,1.938,0.0953,3,2,0.813,0.691,0.849,0.286,0.159,0.017,0
D01C0442,Company_0442,4RULDDII8B4C9YK,XZNPG3073G,2022-07-30,116 Street 14,Ahmedabad,Gujarat,Construction,617176.64,446,56,3863639.09,4032928.35,58,91,8662.87,72016.58,489,16.49,1.548,0.3527,2,3,0.929,0.58,0.511,0.071,0.259,0.065,0
